Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2019-103463,2019-09-30,2019-10-04,Second Class,CU-5231,Customer 466,Home Office,United States,City,State,West,Furniture,Chairs,Chairs Product,1418.65,3,0.1,-7.12
CA-2019-103464,2019-04-09,2019-04-10,Second Class,CU-5925,Customer 110,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,56.75,2,0.3,-4.76
CA-2019-103465,2019-09-09,2019-09-12,Standard Class,CU-8365,Customer 489,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,741.82,6,0.1,-49.89
CA-2019-103466,2019-12-04,2019-12-09,Second Class,CU-4491,Customer 348,Consumer,United States,City,State,West,Office Supplies,Storage,Storage Product,111.69,1,0.0,-6.72
CA-2019-103467,2019-04-14,2019-04-17,Second Class,CU-2412,Customer 287,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,297.94,7,0.0,35.45
CA-2019-103468,2019-08-02,2019-08-05,Second Class,CU-7276,Customer 268,Consumer,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1770.83,9,0.3,305.86
CA-2019-103469,2019-09-06,2019-09-09,Standard Class,CU-3475,Customer 318,Consumer,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,425.3,8,0.3,59.77
CA-2019-103470,2019-06-01,2019-06-03,Same Day,CU-6864,Customer 237,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1470.43,9,0.2,-234.34
CA-2019-103471,2019-09-07,2019-09-10,Same Day,CU-2068,Customer 497,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,244.98,9,0.0,17.35
CA-2019-103472,2019-10-02,2019-10-08,Second Class,CU-6316,Customer 337,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,287.9,2,0.1,70.73
CA-2019-103473,2019-06-14,2019-06-17,Second Class,CU-6147,Customer 393,Home Office,United States,City,State,East,Office Supplies,Labels,Labels Product,723.08,6,0.2,16.25
CA-2019-103474,2019-12-07,2019-12-09,Same Day,CU-2092,Customer 70,Consumer,United States,City,State,Central,Technology,Phones,Phones Product,1533.91,3,0.2,-134.13
CA-2019-103475,2019-01-08,2019-01-10,Standard Class,CU-7946,Customer 157,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,514.42,6,0.3,142.17
CA-2019-103476,2019-10-11,2019-10-16,Second Class,CU-5235,Customer 55,Consumer,United States,City,State,West,Office Supplies,Storage,Storage Product,91.18,7,0.0,17.74
CA-2019-103477,2019-01-05,2019-01-09,Same Day,CU-1061,Customer 200,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,846.22,9,0.1,113.41
CA-2019-103478,2019-05-25,2019-05-26,Second Class,CU-2125,Customer 298,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,387.95,3,0.3,61.25
CA-2019-103479,2019-04-11,2019-04-12,First Class,CU-5616,Customer 204,Corporate,United States,City,State,West,Technology,Laptops,Laptops Product,1609.59,2,0.1,-199.89
CA-2019-103480,2019-06-13,2019-06-16,Same Day,CU-3124,Customer 183,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,738.1,5,0.1,52.51
CA-2019-103481,2019-05-27,2019-06-01,First Class,CU-2665,Customer 270,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,862.91,3,0.1,201.45
CA-2019-103482,2019-03-05,2019-03-08,First Class,CU-6454,Customer 20,Corporate,United States,City,State,West,Technology,Laptops,Laptops Product,990.26,7,0.3,76.62
CA-2019-103483,2019-04-01,2019-04-02,Same Day,CU-9230,Customer 320,Home Office,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1081.98,8,0.3,189.72
CA-2019-103484,2019-04-27,2019-04-29,Second Class,CU-6224,Customer 207,Home Office,United States,City,State,Central,Technology,Laptops,Laptops Product,1443.57,4,0.0,-39.87
CA-2019-103485,2019-12-20,2019-12-24,Second Class,CU-4600,Customer 430,Consumer,United States,City,State,East,Furniture,Chairs,Chairs Product,1542.51,7,0.2,-236.97
CA-2019-103486,2019-09-24,2019-09-29,First Class,CU-7307,Customer 31,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,1037.89,7,0.0,207.6
CA-2019-103487,2019-11-06,2019-11-08,Same Day,CU-2707,Customer 302,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,373.85,3,0.3,72.74
CA-2019-103488,2019-06-22,2019-06-26,Standard Class,CU-7058,Customer 251,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,880.13,7,0.0,150.11
CA-2019-103489,2019-02-16,2019-02-21,Second Class,CU-8325,Customer 357,Home Office,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,171.28,2,0.2,-9.89
CA-2019-103490,2019-05-20,2019-05-25,Same Day,CU-5104,Customer 359,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,1362.34,7,0.1,-160.47
CA-2019-103491,2019-09-03,2019-09-04,First Class,CU-6987,Customer 457,Corporate,United States,City,State,West,Office Supplies,Storage,Storage Product,1642.77,4,0.0,405.94
CA-2019-103492,2019-05-29,2019-05-31,Same Day,CU-1478,Customer 287,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,1656.29,1,0.3,-39.24
CA-2019-103493,2019-09-03,2019-09-08,Same Day,CU-3290,Customer 127,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,146.15,1,0.0,18.58
CA-2019-103494,2019-01-05,2019-01-11,Same Day,CU-9860,Customer 259,Consumer,United States,City,State,Central,Furniture,Tables,Tables Product,536.8,4,0.1,40.66
CA-2019-103495,2019-07-03,2019-07-08,Standard Class,CU-4563,Customer 100,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,1403.63,7,0.1,-228.51
CA-2019-103496,2019-01-20,2019-01-24,Standard Class,CU-8558,Customer 321,Corporate,United States,City,State,East,Furniture,Chairs,Chairs Product,1997.89,4,0.1,-21.4
CA-2019-103497,2019-02-15,2019-02-16,Same Day,CU-4719,Customer 490,Corporate,United States,City,State,East,Office Supplies,Storage,Storage Product,595.76,3,0.2,17.56
CA-2019-103498,2019-01-12,2019-01-15,First Class,CU-5445,Customer 390,Consumer,United States,City,State,Central,Furniture,Chairs,Chairs Product,1011.32,2,0.2,-60.88
CA-2019-103499,2019-03-11,2019-03-12,Second Class,CU-5123,Customer 159,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,1861.77,7,0.2,306.82
CA-2019-103500,2019-01-17,2019-01-20,First Class,CU-9629,Customer 11,Consumer,United States,City,State,Central,Technology,Phones,Phones Product,899.7,2,0.0,63.03
CA-2019-103501,2019-05-27,2019-05-29,First Class,CU-3848,Customer 206,Corporate,United States,City,State,East,Technology,Phones,Phones Product,223.02,7,0.3,2.63
CA-2019-103502,2019-06-03,2019-06-05,Second Class,CU-1510,Customer 109,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1119.14,9,0.2,26.1
CA-2019-103503,2019-10-31,2019-11-05,Second Class,CU-6629,Customer 150,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1728.11,8,0.2,222.15
CA-2019-103504,2019-04-18,2019-04-24,Standard Class,CU-1818,Customer 21,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,192.36,2,0.1,23.87
CA-2019-103505,2019-08-24,2019-08-26,Same Day,CU-6949,Customer 476,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,197.01,6,0.3,-27.79
CA-2019-103506,2019-11-04,2019-11-09,First Class,CU-6697,Customer 327,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,670.3,7,0.0,-125.0
CA-2019-103507,2019-12-18,2019-12-19,Second Class,CU-2915,Customer 16,Home Office,United States,City,State,West,Furniture,Furnishings,Furnishings Product,599.01,6,0.3,65.99
CA-2019-103508,2019-03-11,2019-03-13,Same Day,CU-5455,Customer 12,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,1389.65,2,0.1,-6.88
CA-2019-103509,2019-07-02,2019-07-03,Second Class,CU-2198,Customer 444,Consumer,United States,City,State,East,Furniture,Tables,Tables Product,1140.09,7,0.0,-1.61
CA-2019-103510,2019-09-07,2019-09-08,First Class,CU-9543,Customer 467,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,1191.32,8,0.1,255.88
CA-2019-103511,2019-08-16,2019-08-22,Same Day,CU-5730,Customer 42,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,139.33,4,0.1,40.63
CA-2019-103512,2019-04-12,2019-04-14,First Class,CU-1647,Customer 499,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,612.65,5,0.2,20.16
CA-2019-103513,2019-03-16,2019-03-17,Second Class,CU-7080,Customer 494,Home Office,United States,City,State,South,Technology,Laptops,Laptops Product,1396.15,7,0.2,408.93
CA-2019-103514,2019-08-04,2019-08-10,First Class,CU-9201,Customer 470,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,1112.0,7,0.0,154.09
CA-2019-103515,2019-07-22,2019-07-28,Second Class,CU-5713,Customer 3,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,1891.76,6,0.1,121.35
CA-2019-103516,2019-07-11,2019-07-13,Standard Class,CU-6255,Customer 321,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,598.91,6,0.1,174.11
CA-2019-103517,2019-09-06,2019-09-12,Standard Class,CU-2813,Customer 95,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,1045.89,3,0.2,-77.77
CA-2019-103518,2019-08-30,2019-09-01,First Class,CU-7628,Customer 22,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,1250.69,5,0.0,-160.06
CA-2019-103519,2019-06-28,2019-06-30,Standard Class,CU-7162,Customer 87,Corporate,United States,City,State,Central,Furniture,Chairs,Chairs Product,817.56,6,0.1,133.6
CA-2019-103520,2019-08-07,2019-08-10,Second Class,CU-8234,Customer 141,Home Office,United States,City,State,South,Office Supplies,Storage,Storage Product,1915.37,4,0.1,-325.5
CA-2019-103521,2019-03-23,2019-03-24,Standard Class,CU-5765,Customer 24,Consumer,United States,City,State,West,Furniture,Tables,Tables Product,1578.09,2,0.2,-278.64
CA-2019-103522,2019-04-02,2019-04-06,Same Day,CU-3319,Customer 260,Consumer,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1452.55,1,0.2,-100.37
CA-2019-103523,2019-06-24,2019-06-26,Same Day,CU-7331,Customer 432,Home Office,United States,City,State,South,Furniture,Chairs,Chairs Product,1598.22,1,0.3,82.63
CA-2019-103524,2019-08-27,2019-08-28,Same Day,CU-7734,Customer 183,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,1346.03,4,0.1,-53.18
CA-2019-103525,2019-09-17,2019-09-23,Same Day,CU-6516,Customer 232,Corporate,United States,City,State,Central,Furniture,Tables,Tables Product,72.11,9,0.3,14.48
CA-2019-103526,2019-12-31,2020-01-05,Standard Class,CU-7381,Customer 89,Corporate,United States,City,State,South,Office Supplies,Labels,Labels Product,1817.76,3,0.3,158.81
CA-2019-103527,2019-06-12,2019-06-14,Second Class,CU-4507,Customer 195,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,668.39,6,0.0,-74.85
CA-2019-103528,2019-02-17,2019-02-23,Standard Class,CU-7802,Customer 106,Consumer,United States,City,State,East,Office Supplies,Storage,Storage Product,1615.87,2,0.0,384.08
CA-2019-103529,2019-11-25,2019-12-01,Second Class,CU-6144,Customer 35,Consumer,United States,City,State,South,Furniture,Bookcases,Bookcases Product,572.62,7,0.0,76.54
CA-2019-103530,2019-11-24,2019-11-30,Second Class,CU-2502,Customer 398,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,1459.91,7,0.3,-177.93
CA-2019-103531,2019-04-26,2019-05-02,Same Day,CU-6010,Customer 162,Home Office,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,518.41,8,0.0,80.61
CA-2019-103532,2019-12-03,2019-12-09,First Class,CU-2152,Customer 161,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,302.93,1,0.2,33.34
CA-2019-103533,2019-12-03,2019-12-05,Same Day,CU-4066,Customer 268,Corporate,United States,City,State,East,Technology,Phones,Phones Product,830.01,4,0.0,44.18
CA-2019-103534,2019-08-13,2019-08-17,Same Day,CU-3660,Customer 155,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,725.6,5,0.1,89.48
CA-2019-103535,2019-12-18,2019-12-21,Second Class,CU-7091,Customer 194,Corporate,United States,City,State,East,Office Supplies,Labels,Labels Product,995.83,2,0.3,174.34
CA-2019-103536,2019-11-24,2019-11-30,Same Day,CU-1901,Customer 27,Home Office,United States,City,State,Central,Office Supplies,Storage,Storage Product,1349.96,6,0.2,-217.9
CA-2019-103537,2019-05-27,2019-06-02,First Class,CU-5665,Customer 147,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,1417.75,1,0.2,323.59
CA-2019-103538,2019-03-04,2019-03-07,First Class,CU-2799,Customer 403,Consumer,United States,City,State,South,Office Supplies,Paper,Paper Product,1188.74,4,0.2,310.35
CA-2019-103539,2019-10-21,2019-10-23,First Class,CU-3420,Customer 301,Consumer,United States,City,State,West,Office Supplies,Binders,Binders Product,748.31,4,0.2,156.55
CA-2019-103540,2019-11-19,2019-11-20,Same Day,CU-7772,Customer 490,Home Office,United States,City,State,South,Furniture,Furnishings,Furnishings Product,1926.63,7,0.2,526.09
CA-2019-103541,2019-11-21,2019-11-26,Same Day,CU-4591,Customer 391,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,603.54,9,0.2,-73.24
CA-2019-103542,2019-01-13,2019-01-18,Standard Class,CU-1403,Customer 314,Home Office,United States,City,State,East,Office Supplies,Binders,Binders Product,817.48,2,0.1,237.3
CA-2019-103543,2019-07-08,2019-07-09,Second Class,CU-1805,Customer 278,Corporate,United States,City,State,Central,Office Supplies,Labels,Labels Product,204.94,1,0.2,50.79
CA-2019-103544,2019-10-14,2019-10-16,Same Day,CU-5257,Customer 265,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,1132.02,4,0.3,239.34
CA-2019-103545,2019-07-27,2019-08-01,Same Day,CU-7947,Customer 35,Home Office,United States,City,State,East,Technology,Laptops,Laptops Product,299.2,2,0.1,13.59
CA-2019-103546,2019-04-24,2019-04-27,First Class,CU-6215,Customer 170,Consumer,United States,City,State,West,Furniture,Bookcases,Bookcases Product,1185.76,3,0.1,113.11
CA-2019-103547,2019-01-22,2019-01-23,Second Class,CU-6429,Customer 179,Consumer,United States,City,State,West,Furniture,Tables,Tables Product,1006.03,9,0.3,30.55
CA-2019-103548,2019-12-15,2019-12-19,Standard Class,CU-2287,Customer 467,Consumer,United States,City,State,East,Furniture,Chairs,Chairs Product,1388.36,4,0.2,192.1
CA-2019-103549,2019-08-02,2019-08-04,Standard Class,CU-4905,Customer 192,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,396.67,5,0.0,104.87
CA-2019-103550,2019-06-20,2019-06-21,First Class,CU-7014,Customer 351,Corporate,United States,City,State,West,Furniture,Bookcases,Bookcases Product,564.01,5,0.3,-8.36
CA-2019-103551,2019-11-19,2019-11-24,Same Day,CU-4212,Customer 121,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,99.76,2,0.1,22.21
CA-2019-103552,2019-02-23,2019-02-25,Second Class,CU-4261,Customer 429,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1472.75,3,0.3,139.03
CA-2019-103553,2019-10-25,2019-10-28,Standard Class,CU-4728,Customer 175,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1561.69,3,0.0,313.98
CA-2019-103554,2019-11-16,2019-11-18,Standard Class,CU-9997,Customer 396,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,1774.32,2,0.2,378.75
CA-2019-103555,2019-05-06,2019-05-08,Same Day,CU-1148,Customer 409,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,812.18,2,0.0,213.9
CA-2019-103556,2019-10-04,2019-10-07,Same Day,CU-4013,Customer 290,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,350.85,1,0.0,42.54
CA-2019-103557,2019-07-23,2019-07-29,Same Day,CU-5317,Customer 288,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1679.85,7,0.1,-328.71
CA-2019-103558,2019-07-13,2019-07-16,Standard Class,CU-7184,Customer 312,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1722.89,9,0.1,-23.29
CA-2019-103559,2019-06-18,2019-06-20,Same Day,CU-7925,Customer 35,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,899.34,7,0.0,31.08
CA-2019-103560,2019-06-01,2019-06-04,Second Class,CU-1308,Customer 265,Home Office,United States,City,State,East,Office Supplies,Paper,Paper Product,1856.54,6,0.2,544.12
CA-2019-103561,2019-02-04,2019-02-10,Second Class,CU-4577,Customer 490,Consumer,United States,City,State,Central,Technology,Laptops,Laptops Product,1304.48,1,0.0,-87.91
CA-2019-103562,2019-07-03,2019-07-04,Standard Class,CU-9250,Customer 496,Corporate,United States,City,State,West,Office Supplies,Paper,Paper Product,1878.94,2,0.2,-74.29
CA-2019-103563,2019-10-13,2019-10-16,Same Day,CU-3168,Customer 232,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1273.57,2,0.2,285.27
CA-2019-103564,2019-02-26,2019-03-01,Second Class,CU-8883,Customer 170,Home Office,United States,City,State,East,Office Supplies,Binders,Binders Product,374.98,7,0.1,67.03
CA-2019-103565,2019-08-10,2019-08-12,Standard Class,CU-4529,Customer 245,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1050.06,3,0.2,-118.13
CA-2019-103566,2019-10-30,2019-10-31,Second Class,CU-4875,Customer 181,Corporate,United States,City,State,South,Furniture,Tables,Tables Product,1406.58,7,0.3,31.32
CA-2019-103567,2019-06-12,2019-06-16,Second Class,CU-8856,Customer 428,Consumer,United States,City,State,South,Technology,Accessories,Accessories Product,825.87,7,0.2,201.7
CA-2019-103568,2019-01-19,2019-01-23,Same Day,CU-4504,Customer 27,Corporate,United States,City,State,West,Technology,Phones,Phones Product,344.64,3,0.2,39.63
CA-2019-103569,2019-09-21,2019-09-26,Second Class,CU-9095,Customer 139,Consumer,United States,City,State,West,Furniture,Furnishings,Furnishings Product,1828.05,4,0.1,54.44
CA-2019-103570,2019-10-09,2019-10-12,First Class,CU-6696,Customer 231,Consumer,United States,City,State,Central,Technology,Phones,Phones Product,1622.01,6,0.2,326.69
CA-2019-103571,2019-04-23,2019-04-26,Same Day,CU-2016,Customer 97,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,828.16,9,0.0,-55.37
CA-2019-103572,2019-11-23,2019-11-24,Second Class,CU-2914,Customer 146,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,1445.8,7,0.1,-280.22
CA-2019-103573,2019-01-30,2019-02-05,Second Class,CU-2225,Customer 334,Home Office,United States,City,State,Central,Office Supplies,Paper,Paper Product,1991.88,5,0.0,-181.28
CA-2019-103574,2019-05-15,2019-05-19,Standard Class,CU-5694,Customer 426,Corporate,United States,City,State,Central,Technology,Accessories,Accessories Product,1751.16,7,0.2,236.68
CA-2019-103575,2019-03-08,2019-03-13,First Class,CU-9321,Customer 266,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,89.05,7,0.3,-5.51
CA-2019-103576,2019-03-06,2019-03-07,Second Class,CU-7911,Customer 35,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,174.56,7,0.3,19.78
CA-2019-103577,2019-10-19,2019-10-22,Same Day,CU-7993,Customer 104,Consumer,United States,City,State,South,Office Supplies,Paper,Paper Product,843.82,7,0.0,215.99
CA-2019-103578,2019-01-25,2019-01-29,Same Day,CU-3943,Customer 388,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1398.49,9,0.1,-127.21
CA-2019-103579,2019-02-06,2019-02-11,First Class,CU-2553,Customer 467,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1845.14,2,0.2,-349.04
CA-2019-103580,2019-01-01,2019-01-03,Second Class,CU-8310,Customer 277,Corporate,United States,City,State,South,Office Supplies,Storage,Storage Product,954.59,7,0.3,241.82
CA-2019-103581,2019-02-06,2019-02-10,Same Day,CU-9750,Customer 84,Consumer,United States,City,State,East,Technology,Accessories,Accessories Product,1760.92,2,0.2,-47.65
CA-2019-103582,2019-05-21,2019-05-26,Standard Class,CU-7496,Customer 152,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,382.77,4,0.3,53.52
CA-2019-103583,2019-08-20,2019-08-21,First Class,CU-6958,Customer 299,Home Office,United States,City,State,East,Technology,Accessories,Accessories Product,549.74,7,0.1,25.43
CA-2019-103584,2019-05-16,2019-05-18,First Class,CU-4415,Customer 321,Corporate,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1231.65,2,0.3,68.9
CA-2019-103585,2019-07-07,2019-07-12,Second Class,CU-8645,Customer 24,Corporate,United States,City,State,Central,Office Supplies,Storage,Storage Product,1306.24,5,0.1,-163.71
CA-2019-103586,2019-05-08,2019-05-13,First Class,CU-9497,Customer 110,Corporate,United States,City,State,South,Office Supplies,Binders,Binders Product,1883.41,7,0.1,164.17
CA-2019-103587,2019-07-20,2019-07-23,First Class,CU-4548,Customer 317,Consumer,United States,City,State,West,Furniture,Tables,Tables Product,128.29,2,0.3,37.16
CA-2019-103588,2019-05-07,2019-05-13,First Class,CU-5605,Customer 77,Corporate,United States,City,State,West,Office Supplies,Paper,Paper Product,907.27,1,0.3,81.64
CA-2019-103589,2019-09-14,2019-09-18,Same Day,CU-4202,Customer 343,Corporate,United States,City,State,South,Office Supplies,Labels,Labels Product,669.1,2,0.3,34.47
CA-2019-103590,2019-06-13,2019-06-16,Same Day,CU-2339,Customer 199,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,915.9,5,0.3,181.57
CA-2019-103591,2019-02-04,2019-02-06,Standard Class,CU-3816,Customer 327,Home Office,United States,City,State,Central,Office Supplies,Paper,Paper Product,1709.8,8,0.1,200.33
CA-2019-103592,2019-07-13,2019-07-19,Same Day,CU-9112,Customer 189,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,768.78,3,0.3,-118.32
CA-2019-103593,2019-07-10,2019-07-15,Standard Class,CU-5600,Customer 409,Home Office,United States,City,State,South,Furniture,Furnishings,Furnishings Product,762.95,9,0.1,-4.46
CA-2019-103594,2019-04-14,2019-04-17,Second Class,CU-8711,Customer 140,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,408.81,5,0.0,-77.4
CA-2019-103595,2019-01-23,2019-01-29,Second Class,CU-4672,Customer 113,Home Office,United States,City,State,South,Technology,Laptops,Laptops Product,661.63,6,0.3,98.39
CA-2019-103596,2019-09-22,2019-09-26,Standard Class,CU-2930,Customer 346,Home Office,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1572.04,6,0.0,-50.42
CA-2019-103597,2019-10-17,2019-10-19,Second Class,CU-5094,Customer 490,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,33.39,8,0.2,-3.88
CA-2019-103598,2019-09-17,2019-09-18,Same Day,CU-1663,Customer 50,Consumer,United States,City,State,Central,Technology,Accessories,Accessories Product,1116.81,1,0.2,87.02
CA-2019-103599,2019-12-24,2019-12-27,First Class,CU-6468,Customer 260,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1175.33,4,0.1,-74.12
CA-2019-103600,2019-03-16,2019-03-18,Standard Class,CU-4049,Customer 140,Corporate,United States,City,State,South,Technology,Laptops,Laptops Product,187.91,2,0.0,12.44
CA-2019-103601,2019-12-21,2019-12-22,Second Class,CU-9373,Customer 51,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1756.18,3,0.3,441.75
CA-2019-103602,2019-03-13,2019-03-16,Second Class,CU-1538,Customer 344,Consumer,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1361.37,2,0.2,244.9
CA-2019-103603,2019-09-16,2019-09-18,First Class,CU-5671,Customer 44,Consumer,United States,City,State,South,Office Supplies,Storage,Storage Product,1714.58,8,0.3,-61.48
CA-2019-103604,2019-07-07,2019-07-09,Second Class,CU-1692,Customer 500,Corporate,United States,City,State,East,Technology,Accessories,Accessories Product,1155.91,9,0.2,286.31
CA-2019-103605,2019-06-22,2019-06-28,First Class,CU-2615,Customer 52,Home Office,United States,City,State,South,Furniture,Tables,Tables Product,1993.73,6,0.0,-361.87
CA-2019-103606,2019-10-17,2019-10-20,Same Day,CU-1388,Customer 76,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1886.98,6,0.1,209.86
CA-2019-103607,2019-02-14,2019-02-16,Second Class,CU-9996,Customer 75,Corporate,United States,City,State,West,Furniture,Chairs,Chairs Product,1467.63,9,0.0,288.58
CA-2019-103608,2019-03-02,2019-03-07,First Class,CU-3038,Customer 38,Home Office,United States,City,State,South,Technology,Laptops,Laptops Product,353.68,7,0.0,-17.32
CA-2019-103609,2019-03-24,2019-03-27,Second Class,CU-7462,Customer 295,Corporate,United States,City,State,South,Furniture,Bookcases,Bookcases Product,1619.61,5,0.1,-26.61
CA-2019-103610,2019-05-03,2019-05-05,Standard Class,CU-7222,Customer 348,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1459.14,7,0.2,396.82
CA-2019-103611,2019-12-24,2019-12-30,Standard Class,CU-3330,Customer 125,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,1014.42,5,0.3,169.16
CA-2019-103612,2019-01-16,2019-01-17,Second Class,CU-1559,Customer 337,Corporate,United States,City,State,East,Office Supplies,Binders,Binders Product,1554.73,3,0.1,294.44
CA-2019-103613,2019-03-07,2019-03-08,First Class,CU-8432,Customer 325,Consumer,United States,City,State,South,Office Supplies,Labels,Labels Product,287.64,8,0.0,29.65
CA-2019-103614,2019-05-25,2019-05-30,Second Class,CU-1768,Customer 193,Home Office,United States,City,State,East,Furniture,Furnishings,Furnishings Product,18.56,8,0.2,1.0
CA-2019-103615,2019-06-11,2019-06-14,Same Day,CU-1198,Customer 304,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,567.68,3,0.0,95.66
CA-2019-103616,2019-08-22,2019-08-28,Standard Class,CU-3180,Customer 469,Home Office,United States,City,State,East,Technology,Phones,Phones Product,886.99,1,0.3,-7.96
CA-2019-103617,2019-05-24,2019-05-26,First Class,CU-6629,Customer 217,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1382.77,3,0.3,354.99
CA-2019-103618,2019-12-24,2019-12-26,Same Day,CU-4868,Customer 230,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,1853.3,4,0.0,-364.36
CA-2019-103619,2019-07-07,2019-07-08,Same Day,CU-4831,Customer 332,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,668.3,8,0.0,-92.42
CA-2019-103620,2019-11-18,2019-11-24,Same Day,CU-8857,Customer 382,Corporate,United States,City,State,South,Technology,Phones,Phones Product,1138.76,6,0.3,146.03
CA-2019-103621,2019-01-13,2019-01-18,Same Day,CU-4321,Customer 128,Corporate,United States,City,State,West,Office Supplies,Labels,Labels Product,1256.06,2,0.3,163.5
CA-2019-103622,2019-07-03,2019-07-04,Second Class,CU-2620,Customer 484,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1474.07,7,0.1,-95.14
CA-2019-103623,2019-04-21,2019-04-22,Standard Class,CU-8008,Customer 351,Home Office,United States,City,State,South,Office Supplies,Labels,Labels Product,572.46,3,0.0,-52.37
CA-2019-103624,2019-10-17,2019-10-22,Same Day,CU-8598,Customer 154,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,169.69,4,0.0,10.59
